STATISTIC,STATISTIC Label,TLIST(A1),Year,C02076V02508,Age Group,C02199V02655,Sex,UNIT,VALUE
PEA01,Population Estimates (Persons in April),1995,1995,365,20 - 24 years,1,Male,Thousand,148
PEA01,Population Estimates (Persons in April),1995,1995,365,20 - 24 years,2,Female,Thousand,142.5
PEA01,Population Estimates (Persons in April),1995,1995,410,25 - 29 years,-,Both sexes,Thousand,252.5
PEA01,Population Estimates (Persons in April),1995,1995,410,25 - 29 years,1,Male,Thousand,126
PEA01,Population Estimates (Persons in April),1995,1995,410,25 - 29 years,2,Female,Thousand,126.5
PEA01,Population Estimates (Persons in April),1995,1995,440,30 - 34 years,-,Both sexes,Thousand,259.8
PEA01,Population Estimates (Persons in April),1995,1995,440,30 - 34 years,1,Male,Thousand,127.1
PEA01,Population Estimates (Persons in April),1995,1995,440,30 - 34 years,2,Female,Thousand,132.7
PEA01,Population Estimates (Persons in April),1995,1995,460,35 - 39 years,-,Both sexes,Thousand,249.7
PEA01,Population Estimates (Persons in April),1995,1995,460,35 - 39 years,1,Male,Thousand,123.2
PEA01,Population Estimates (Persons in April),1995,1995,460,35 - 39 years,2,Female,Thousand,126.4
PEA01,Population Estimates (Persons in April),1995,1995,475,40 - 44 years,-,Both sexes,Thousand,237.7
PEA01,Population Estimates (Persons in April),1995,1995,475,40 - 44 years,1,Male,Thousand,119.1
PEA01,Population Estimates (Persons in April),1995,1995,475,40 - 44 years,2,Female,Thousand,118.6
PEA01,Population Estimates (Persons in April),1995,1995,495,45 - 49 years,-,Both sexes,Thousand,222.3
PEA01,Population Estimates (Persons in April),1995,1995,495,45 - 49 years,1,Male,Thousand,112.3
PEA01,Population Estimates (Persons in April),1995,1995,495,45 - 49 years,2,Female,Thousand,110
PEA01,Population Estimates (Persons in April),1995,1995,515,50 - 54 years,-,Both sexes,Thousand,176.4
PEA01,Population Estimates (Persons in April),1995,1995,515,50 - 54 years,1,Male,Thousand,89.8
PEA01,Population Estimates (Persons in April),1995,1995,515,50 - 54 years,2,Female,Thousand,86.6
PEA01,Population Estimates (Persons in April),1995,1995,530,55 - 59 years,-,Both sexes,Thousand,151.7
PEA01,Population Estimates (Persons in April),1995,1995,530,55 - 59 years,1,Male,Thousand,76.2
PEA01,Population Estimates (Persons in April),1995,1995,530,55 - 59 years,2,Female,Thousand,75.5
PEA01,Population Estimates (Persons in April),1995,1995,550,60 - 64 years,-,Both sexes,Thousand,136.4
PEA01,Population Estimates (Persons in April),1995,1995,550,60 - 64 years,1,Male,Thousand,67.9
PEA01,Population Estimates (Persons in April),1995,1995,550,60 - 64 years,2,Female,Thousand,68.6
PEA01,Population Estimates (Persons in April),1995,1995,565,65 - 69 years,-,Both sexes,Thousand,126.6
PEA01,Population Estimates (Persons in April),1995,1995,565,65 - 69 years,1,Male,Thousand,59.7
PEA01,Population Estimates (Persons in April),1995,1995,565,65 - 69 years,2,Female,Thousand,66.9
PEA01,Population Estimates (Persons in April),1995,1995,580,70 - 74 years,-,Both sexes,Thousand,113.3
PEA01,Population Estimates (Persons in April),1995,1995,580,70 - 74 years,1,Male,Thousand,50.4
PEA01,Population Estimates (Persons in April),1995,1995,580,70 - 74 years,2,Female,Thousand,62.9
PEA01,Population Estimates (Persons in April),1995,1995,595,75 - 79 years,-,Both sexes,Thousand,82.4
PEA01,Population Estimates (Persons in April),1995,1995,595,75 - 79 years,1,Male,Thousand,34.7
PEA01,Population Estimates (Persons in April),1995,1995,595,75 - 79 years,2,Female,Thousand,47.8
PEA01,Population Estimates (Persons in April),1995,1995,610,80 - 84 years,-,Both sexes,Thousand,55.9
PEA01,Population Estimates (Persons in April),1995,1995,610,80 - 84 years,1,Male,Thousand,21.3
PEA01,Population Estimates (Persons in April),1995,1995,610,80 - 84 years,2,Female,Thousand,34.6
PEA01,Population Estimates (Persons in April),1995,1995,630,85 years and over,-,Both sexes,Thousand,33.1
PEA01,Population Estimates (Persons in April),1995,1995,630,85 years and over,1,Male,Thousand,10
PEA01,Population Estimates (Persons in April),1995,1995,630,85 years and over,2,Female,Thousand,23.1
PEA01,Population Estimates (Persons in April),1996,1996,205,0 - 4 years,-,Both sexes,Thousand,250.4
PEA01,Population Estimates (Persons in April),1996,1996,205,0 - 4 years,1,Male,Thousand,128.7
PEA01,Population Estimates (Persons in April),1996,1996,205,0 - 4 years,2,Female,Thousand,121.6
PEA01,Population Estimates (Persons in April),1996,1996,245,5 - 9 years,-,Both sexes,Thousand,282.9
PEA01,Population Estimates (Persons in April),1996,1996,245,5 - 9 years,1,Male,Thousand,145.3
PEA01,Population Estimates (Persons in April),1996,1996,245,5 - 9 years,2,Female,Thousand,137.6
PEA01,Population Estimates (Persons in April),1996,1996,265,10 - 14 years,-,Both sexes,Thousand,326.1
PEA01,Population Estimates (Persons in April),1996,1996,265,10 - 14 years,1,Male,Thousand,167.4
PEA01,Population Estimates (Persons in April),1996,1996,265,10 - 14 years,2,Female,Thousand,158.7
PEA01,Population Estimates (Persons in April),1996,1996,300,15 - 19 years,-,Both sexes,Thousand,339.5
PEA01,Population Estimates (Persons in April),1996,1996,300,15 - 19 years,1,Male,Thousand,174
PEA01,Population Estimates (Persons in April),1996,1996,300,15 - 19 years,2,Female,Thousand,165.6
PEA01,Population Estimates (Persons in April),1996,1996,365,20 - 24 years,-,Both sexes,Thousand,293.4
PEA01,Population Estimates (Persons in April),1996,1996,365,20 - 24 years,1,Male,Thousand,149.1
PEA01,Population Estimates (Persons in April),1996,1996,365,20 - 24 years,2,Female,Thousand,144.2
PEA01,Population Estimates (Persons in April),1996,1996,410,25 - 29 years,-,Both sexes,Thousand,259
PEA01,Population Estimates (Persons in April),1996,1996,410,25 - 29 years,1,Male,Thousand,129.4
PEA01,Population Estimates (Persons in April),1996,1996,410,25 - 29 years,2,Female,Thousand,129.7
PEA01,Population Estimates (Persons in April),1996,1996,440,30 - 34 years,-,Both sexes,Thousand,260.9
PEA01,Population Estimates (Persons in April),1996,1996,440,30 - 34 years,1,Male,Thousand,127.7
PEA01,Population Estimates (Persons in April),1996,1996,440,30 - 34 years,2,Female,Thousand,133.2
PEA01,Population Estimates (Persons in April),1996,1996,460,35 - 39 years,-,Both sexes,Thousand,255.7
PEA01,Population Estimates (Persons in April),1996,1996,460,35 - 39 years,1,Male,Thousand,126.1
PEA01,Population Estimates (Persons in April),1996,1996,460,35 - 39 years,2,Female,Thousand,129.5
PEA01,Population Estimates (Persons in April),1996,1996,475,40 - 44 years,-,Both sexes,Thousand,240.4
PEA01,Population Estimates (Persons in April),1996,1996,475,40 - 44 years,1,Male,Thousand,120.1
PEA01,Population Estimates (Persons in April),1996,1996,475,40 - 44 years,2,Female,Thousand,120.4
PEA01,Population Estimates (Persons in April),1996,1996,495,45 - 49 years,-,Both sexes,Thousand,225.4
PEA01,Population Estimates (Persons in April),1996,1996,495,45 - 49 years,1,Male,Thousand,113.8
PEA01,Population Estimates (Persons in April),1996,1996,495,45 - 49 years,2,Female,Thousand,111.6
PEA01,Population Estimates (Persons in April),1996,1996,515,50 - 54 years,-,Both sexes,Thousand,186.6
PEA01,Population Estimates (Persons in April),1996,1996,515,50 - 54 years,1,Male,Thousand,94.8
PEA01,Population Estimates (Persons in April),1996,1996,515,50 - 54 years,2,Female,Thousand,91.8
PEA01,Population Estimates (Persons in April),1996,1996,530,55 - 59 years,-,Both sexes,Thousand,153.8
PEA01,Population Estimates (Persons in April),1996,1996,530,55 - 59 years,1,Male,Thousand,77.8
PEA01,Population Estimates (Persons in April),1996,1996,530,55 - 59 years,2,Female,Thousand,76
PEA01,Population Estimates (Persons in April),1996,1996,550,60 - 64 years,-,Both sexes,Thousand,137.9
PEA01,Population Estimates (Persons in April),1996,1996,550,60 - 64 years,1,Male,Thousand,68.7
PEA01,Population Estimates (Persons in April),1996,1996,550,60 - 64 years,2,Female,Thousand,69.3
PEA01,Population Estimates (Persons in April),1996,1996,565,65 - 69 years,-,Both sexes,Thousand,126.8
PEA01,Population Estimates (Persons in April),1996,1996,565,65 - 69 years,1,Male,Thousand,60.3
PEA01,Population Estimates (Persons in April),1996,1996,565,65 - 69 years,2,Female,Thousand,66.6
PEA01,Population Estimates (Persons in April),1996,1996,580,70 - 74 years,-,Both sexes,Thousand,112.5
PEA01,Population Estimates (Persons in April),1996,1996,580,70 - 74 years,1,Male,Thousand,50.1
PEA01,Population Estimates (Persons in April),1996,1996,580,70 - 74 years,2,Female,Thousand,62.4
PEA01,Population Estimates (Persons in April),1996,1996,595,75 - 79 years,-,Both sexes,Thousand,84.1
PEA01,Population Estimates (Persons in April),1996,1996,595,75 - 79 years,1,Male,Thousand,35.2
PEA01,Population Estimates (Persons in April),1996,1996,595,75 - 79 years,2,Female,Thousand,48.9
PEA01,Population Estimates (Persons in April),1996,1996,610,80 - 84 years,-,Both sexes,Thousand,55.8
PEA01,Population Estimates (Persons in April),1996,1996,610,80 - 84 years,1,Male,Thousand,21.1
PEA01,Population Estimates (Persons in April),1996,1996,610,80 - 84 years,2,Female,Thousand,34.7
PEA01,Population Estimates (Persons in April),1996,1996,630,85 years and over,-,Both sexes,Thousand,34.7
PEA01,Population Estimates (Persons in April),1996,1996,630,85 years and over,1,Male,Thousand,10.6
PEA01,Population Estimates (Persons in April),1996,1996,630,85 years and over,2,Female,Thousand,24.1
PEA01,Population Estimates (Persons in April),1997,1997,205,0 - 4 years,-,Both sexes,Thousand,250
PEA01,Population Estimates (Persons in April),1997,1997,205,0 - 4 years,1,Male,Thousand,128.7
PEA01,Population Estimates (Persons in April),1997,1997,205,0 - 4 years,2,Female,Thousand,121.3
PEA01,Population Estimates (Persons in April),1997,1997,245,5 - 9 years,-,Both sexes,Thousand,277.9
PEA01,Population Estimates (Persons in April),1997,1997,245,5 - 9 years,1,Male,Thousand,142.2
PEA01,Population Estimates (Persons in April),1997,1997,245,5 - 9 years,2,Female,Thousand,135.7
PEA01,Population Estimates (Persons in April),1997,1997,265,10 - 14 years,-,Both sexes,Thousand,318
PEA01,Population Estimates (Persons in April),1997,1997,265,10 - 14 years,1,Male,Thousand,163.5
PEA01,Population Estimates (Persons in April),1997,1997,265,10 - 14 years,2,Female,Thousand,154.5
PEA01,Population Estimates (Persons in April),1997,1997,300,15 - 19 years,-,Both sexes,Thousand,343.7
PEA01,Population Estimates (Persons in April),1997,1997,300,15 - 19 years,1,Male,Thousand,176.2
PEA01,Population Estimates (Persons in April),1997,1997,300,15 - 19 years,2,Female,Thousand,167.6
PEA01,Population Estimates (Persons in April),1997,1997,365,20 - 24 years,-,Both sexes,Thousand,297.2
PEA01,Population Estimates (Persons in April),1997,1997,365,20 - 24 years,1,Male,Thousand,151.3
PEA01,Population Estimates (Persons in April),1997,1997,365,20 - 24 years,2,Female,Thousand,145.9
PEA01,Population Estimates (Persons in April),1997,1997,410,25 - 29 years,-,Both sexes,Thousand,264.4
PEA01,Population Estimates (Persons in April),1997,1997,410,25 - 29 years,1,Male,Thousand,132
PEA01,Population Estimates (Persons in April),1997,1997,410,25 - 29 years,2,Female,Thousand,132.5
PEA01,Population Estimates (Persons in April),1997,1997,440,30 - 34 years,-,Both sexes,Thousand,265.1
PEA01,Population Estimates (Persons in April),1997,1997,440,30 - 34 years,1,Male,Thousand,129.9
PEA01,Population Estimates (Persons in April),1997,1997,440,30 - 34 years,2,Female,Thousand,135.2
PEA01,Population Estimates (Persons in April),1997,1997,460,35 - 39 years,-,Both sexes,Thousand,260.7
PEA01,Population Estimates (Persons in April),1997,1997,460,35 - 39 years,1,Male,Thousand,128.7
PEA01,Population Estimates (Persons in April),1997,1997,460,35 - 39 years,2,Female,Thousand,132
PEA01,Population Estimates (Persons in April),1997,1997,475,40 - 44 years,-,Both sexes,Thousand,247.4
PEA01,Population Estimates (Persons in April),1997,1997,475,40 - 44 years,1,Male,Thousand,123.3
PEA01,Population Estimates (Persons in April),1997,1997,475,40 - 44 years,2,Female,Thousand,124
PEA01,Population Estimates (Persons in April),1997,1997,495,45 - 49 years,-,Both sexes,Thousand,228.2
PEA01,Population Estimates (Persons in April),1997,1997,495,45 - 49 years,1,Male,Thousand,114.8
PEA01,Population Estimates (Persons in April),1997,1997,495,45 - 49 years,2,Female,Thousand,113.4
PEA01,Population Estimates (Persons in April),1997,1997,515,50 - 54 years,-,Both sexes,Thousand,198.3
PEA01,Population Estimates (Persons in April),1997,1997,515,50 - 54 years,1,Male,Thousand,100.8
PEA01,Population Estimates (Persons in April),1997,1997,515,50 - 54 years,2,Female,Thousand,97.6
PEA01,Population Estimates (Persons in April),1997,1997,530,55 - 59 years,-,Both sexes,Thousand,156.1
PEA01,Population Estimates (Persons in April),1997,1997,530,55 - 59 years,1,Male,Thousand,79.2
PEA01,Population Estimates (Persons in April),1997,1997,530,55 - 59 years,2,Female,Thousand,76.9
PEA01,Population Estimates (Persons in April),1997,1997,550,60 - 64 years,-,Both sexes,Thousand,140.9
PEA01,Population Estimates (Persons in April),1997,1997,550,60 - 64 years,1,Male,Thousand,70.2
PEA01,Population Estimates (Persons in April),1997,1997,550,60 - 64 years,2,Female,Thousand,70.8
PEA01,Population Estimates (Persons in April),1997,1997,565,65 - 69 years,-,Both sexes,Thousand,126.7
PEA01,Population Estimates (Persons in April),1997,1997,565,65 - 69 years,1,Male,Thousand,60.9
PEA01,Population Estimates (Persons in April),1997,1997,565,65 - 69 years,2,Female,Thousand,65.9
PEA01,Population Estimates (Persons in April),1997,1997,580,70 - 74 years,-,Both sexes,Thousand,112.8
PEA01,Population Estimates (Persons in April),1997,1997,580,70 - 74 years,1,Male,Thousand,50.2
PEA01,Population Estimates (Persons in April),1997,1997,580,70 - 74 years,2,Female,Thousand,62.6
PEA01,Population Estimates (Persons in April),1997,1997,595,75 - 79 years,-,Both sexes,Thousand,85
PEA01,Population Estimates (Persons in April),1997,1997,595,75 - 79 years,1,Male,Thousand,35.6
PEA01,Population Estimates (Persons in April),1997,1997,595,75 - 79 years,2,Female,Thousand,49.4
PEA01,Population Estimates (Persons in April),1997,1997,610,80 - 84 years,-,Both sexes,Thousand,55.8
PEA01,Population Estimates (Persons in April),1997,1997,610,80 - 84 years,1,Male,Thousand,20.9
PEA01,Population Estimates (Persons in April),1997,1997,610,80 - 84 years,2,Female,Thousand,34.9
PEA01,Population Estimates (Persons in April),1997,1997,630,85 years and over,-,Both sexes,Thousand,35.8
PEA01,Population Estimates (Persons in April),1997,1997,630,85 years and over,1,Male,Thousand,11
PEA01,Population Estimates (Persons in April),1997,1997,630,85 years and over,2,Female,Thousand,24.9
PEA01,Population Estimates (Persons in April),1998,1998,205,0 - 4 years,-,Both sexes,Thousand,253.6
PEA01,Population Estimates (Persons in April),1998,1998,205,0 - 4 years,1,Male,Thousand,130.8
PEA01,Population Estimates (Persons in April),1998,1998,205,0 - 4 years,2,Female,Thousand,122.9
PEA01,Population Estimates (Persons in April),1998,1998,245,5 - 9 years,-,Both sexes,Thousand,273.8
PEA01,Population Estimates (Persons in April),1998,1998,245,5 - 9 years,1,Male,Thousand,140.3
PEA01,Population Estimates (Persons in April),1998,1998,245,5 - 9 years,2,Female,Thousand,133.6
PEA01,Population Estimates (Persons in April),1998,1998,265,10 - 14 years,-,Both sexes,Thousand,308.3
PEA01,Population Estimates (Persons in April),1998,1998,265,10 - 14 years,1,Male,Thousand,158.3
PEA01,Population Estimates (Persons in April),1998,1998,265,10 - 14 years,2,Female,Thousand,150.1
PEA01,Population Estimates (Persons in April),1998,1998,300,15 - 19 years,-,Both sexes,Thousand,343.7
PEA01,Population Estimates (Persons in April),1998,1998,300,15 - 19 years,1,Male,Thousand,175.7
PEA01,Population Estimates (Persons in April),1998,1998,300,15 - 19 years,2,Female,Thousand,168
PEA01,Population Estimates (Persons in April),1998,1998,365,20 - 24 years,-,Both sexes,Thousand,299.1
PEA01,Population Estimates (Persons in April),1998,1998,365,20 - 24 years,1,Male,Thousand,152.3
PEA01,Population Estimates (Persons in April),1998,1998,365,20 - 24 years,2,Female,Thousand,146.7
PEA01,Population Estimates (Persons in April),1998,1998,410,25 - 29 years,-,Both sexes,Thousand,272.4
PEA01,Population Estimates (Persons in April),1998,1998,410,25 - 29 years,1,Male,Thousand,136.6
PEA01,Population Estimates (Persons in April),1998,1998,410,25 - 29 years,2,Female,Thousand,135.8
PEA01,Population Estimates (Persons in April),1998,1998,440,30 - 34 years,-,Both sexes,Thousand,267.9
PEA01,Population Estimates (Persons in April),1998,1998,440,30 - 34 years,1,Male,Thousand,131.8
PEA01,Population Estimates (Persons in April),1998,1998,440,30 - 34 years,2,Female,Thousand,136.1
PEA01,Population Estimates (Persons in April),1998,1998,460,35 - 39 years,-,Both sexes,Thousand,267.1
PEA01,Population Estimates (Persons in April),1998,1998,460,35 - 39 years,1,Male,Thousand,131.9
PEA01,Population Estimates (Persons in April),1998,1998,460,35 - 39 years,2,Female,Thousand,135.3
